"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536134,7,"NORTHERN AMERICA",71,"Western Canada","BRC","British Columbia",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",540922,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536135,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","IDA","Idaho",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536136,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","MNT","Montana",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536137,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536138,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WAS","Washington",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536139,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WYO","Wyoming",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",699541,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536140,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536141,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",0.008546589,0.141222584,"tree",381853,"Gymnosperms",536142,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"325664-2","Pinaceae","Abies","magnifica","Abies magnifica","A.Murray bis","LC",0.082492773,1.463224922,"tree",381868,"Gymnosperms",536146,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"325664-2","Pinaceae","Abies","magnifica","Abies magnifica","A.Murray bis","LC",0.082492773,1.463224922,"tree",381868,"Gymnosperms",536147,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"325664-2","Pinaceae","Abies","magnifica","Abies magnifica","A.Murray bis","LC",0.082492773,1.463224922,"tree",381868,"Gymnosperms",536148,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"261575-1","Pinaceae","Abies","mariesii","Abies mariesii","Mast.","LC",0.209702012,3.56756302,"tree",381874,"Gymnosperms",536151,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"676593-1","Pinaceae","Abies","nebrodensis","Abies nebrodensis","(Lojac.) Mattei","CR",4.251277728,4.256958004,"tree",381902,"Gymnosperms",536152,1,"EUROPE",13,"Southeastern Europe","SIC","Sicilia",0,0,0
"1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",0.07605754,1.261802088,"tree",381905,"Gymnosperms",540923,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",0.07605754,1.261802088,"tree",381905,"Gymnosperms",540924,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",0.07605754,1.261802088,"tree",381905,"Gymnosperms",536153,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",0.07605754,1.261802088,"tree",381905,"Gymnosperms",536154,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",0.07605754,1.261802088,"tree",381905,"Gymnosperms",536155,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",0.07605754,1.261802088,"tree",381905,"Gymnosperms",536156,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"261599-1","Pinaceae","Abies","nordmanniana","Abies nordmanniana","(Steven) Spach","LC",0.048561985,0.842865321,"tree",381919,"Gymnosperms",1379464,3,"ASIA-TEMPERATE",33,"Caucasus","NCS","North Caucasus",0,0,0
"261599-1","Pinaceae","Abies","nordmanniana","Abies nordmanniana","(Steven) Spach","LC",0.048561985,0.842865321,"tree",381919,"Gymnosperms",536158,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"261599-1","Pinaceae","Abies","nordmanniana","Abies nordmanniana","(Steven) Spach","LC",0.048561985,0.842865321,"tree",381919,"Gymnosperms",536159,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"261601-1","Pinaceae","Abies","numidica","Abies numidica","de Lannoy ex Carrière","CR",0.641732422,0.690438777,"tree",381929,"Gymnosperms",536162,2,"AFRICA",20,"Northern Africa","ALG","Algeria",0,0,0
"676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",0.106304466,1.8337232,"tree",381960,"Gymnosperms",536164,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",0.106304466,1.8337232,"tree",381960,"Gymnosperms",536165,4,"ASIA-TROPICAL",40,"Indian Subcontinent","NEP","Nepal",0,0,0
"676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",0.106304466,1.8337232,"tree",381960,"Gymnosperms",4895497,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",0.106304466,1.8337232,"tree",381960,"Gymnosperms",536166,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"676606-1","Pinaceae","Abies","pinsapo","Abies pinsapo","Boiss.","EN",0.410602778,0.848681939,"tree",381963,"Gymnosperms",536168,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"676606-1","Pinaceae","Abies","pinsapo","Abies pinsapo","Boiss.","EN",0.410602778,0.848681939,"tree",381963,"Gymnosperms",614102,2,"AFRICA",20,"Northern Africa","MOR","Morocco",0,0,0
"676607-1","Pinaceae","Abies","procera","Abies procera","Rehder","LC",0.174193153,3.180362396,"tree",381974,"Gymnosperms",536170,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"676607-1","Pinaceae","Abies","procera","Abies procera","Rehder","LC",0.174193153,3.180362396,"tree",381974,"Gymnosperms",536171,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WAS","Washington",0,0,0
"676607-1","Pinaceae","Abies","procera","Abies procera","Rehder","LC",0.174193153,3.180362396,"tree",381974,"Gymnosperms",536172,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"676609-1","Pinaceae","Abies","recurvata","Abies recurvata","Mast.","VU",0.465258924,1.88936,"tree",381978,"Gymnosperms",536173,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"676609-1","Pinaceae","Abies","recurvata","Abies recurvata","Mast.","VU",0.465258924,1.88936,"tree",381978,"Gymnosperms",614105,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536180,7,"NORTHERN AMERICA",79,"Mexico","MXC","Mexico Central",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536181,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536182,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536183,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536184,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536185,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",0.071778595,1.124843757,"tree",381982,"Gymnosperms",536186,8,"SOUTHERN AMERICA",80,"Central America","GUA","Guatemala",0,0,0
"261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",0.039546413,0.598573017,"tree",381990,"Gymnosperms",614117,3,"ASIA-TEMPERATE",31,"Russian Far East","KAM","Kamchatka",0,0,0
"261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",0.039546413,0.598573017,"tree",381990,"Gymnosperms",536187,3,"ASIA-TEMPERATE",31,"Russian Far East","KUR","Kuril Is.",0,0,0
"261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",0.039546413,0.598573017,"tree",381990,"Gymnosperms",536188,3,"ASIA-TEMPERATE",31,"Russian Far East","SAK","Sakhalin",0,0,0
"261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",0.039546413,0.598573017,"tree",381990,"Gymnosperms",536189,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536196,1,"EUROPE",14,"Eastern Europe","RUE","East European Russia",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536197,1,"EUROPE",14,"Eastern Europe","RUN","North European Russi",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536198,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536199,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536200,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536201,3,"ASIA-TEMPERATE",30,"Siberia","IRK","Irkutsk",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536202,3,"ASIA-TEMPERATE",30,"Siberia","KRA","Krasnoyarsk",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536203,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536204,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536205,3,"ASIA-TEMPERATE",30,"Siberia","YAK","Yakutskiya",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536206,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536207,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",614134,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",0.049844819,0.880138,"tree",382001,"Gymnosperms",536208,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",0.276312839,2.271456579,"tree",382014,"Gymnosperms",536211,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",0.276312839,2.271456579,"tree",382014,"Gymnosperms",536212,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",0.276312839,2.271456579,"tree",382014,"Gymnosperms",536213,4,"ASIA-TROPICAL",40,"Indian Subcontinent","NEP","Nepal",0,0,0
"60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",0.276312839,2.271456579,"tree",382014,"Gymnosperms",614135,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",0.276312839,2.271456579,"tree",382014,"Gymnosperms",536214,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",0.665441825,2.691439659,"tree",382019,"Gymnosperms",536215,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",0.665441825,2.691439659,"tree",382019,"Gymnosperms",536216,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",0.665441825,2.691439659,"tree",382019,"Gymnosperms",536217,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",0.665441825,2.691439659,"tree",382019,"Gymnosperms",536218,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"261656-1","Pinaceae","Abies","veitchii","Abies veitchii","Lindl.","LC",0.08566297,1.569169,"tree",382044,"Gymnosperms",536219,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"676624-1","Pinaceae","Abies","vejarii","Abies vejarii","Martínez","NT",0.163187585,1.316388637,"tree",382049,"Gymnosperms",536221,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"676629-1","Pinaceae","Abies","yuanbaoshanensis","Abies yuanbaoshanensis","Y.J.Lu & L.K.Fu","CR",0.283489336,0.288578751,"tree",382065,"Gymnosperms",536224,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"676630-1","Pinaceae","Abies","ziyuanensis","Abies ziyuanensis","L.K.Fu & S.L.Mo","EN",0.75522089,1.499278,"tree",382068,"Gymnosperms",536225,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"828258-1","Podocarpaceae","Acmopyle","pancheri","Acmopyle pancheri","(Brongn. & Gris) Pilg.","LC",4.469132728,82.90890327,"tree",382074,"Gymnosperms",536226,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"828259-1","Podocarpaceae","Acmopyle","sahniana","Acmopyle sahniana","Buchholz & N.E.Gray","CR",30.33005201,32.52186058,"tree",382075,"Gymnosperms",536227,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"946477-1","Podocarpaceae","Afrocarpus","dawei","Afrocarpus dawei","(Stapf) C.N.Page","NT",0.191021672,1.670152235,"tree",382085,"Gymnosperms",536232,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"946477-1","Podocarpaceae","Afrocarpus","dawei","Afrocarpus dawei","(Stapf) C.N.Page","NT",0.191021672,1.670152235,"tree",382085,"Gymnosperms",536233,2,"AFRICA",25,"East Tropical Africa","UGA","Uganda",0,0,0
"946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",0.161679523,2.761779096,"tree",382086,"Gymnosperms",615866,2,"AFRICA",26,"South Tropical Africa","MLW","Malawi",0,0,0
"946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",0.161679523,2.761779096,"tree",382086,"Gymnosperms",536234,2,"AFRICA",26,"South Tropical Africa","MOZ","Mozambique",0,0,0
"946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",0.161679523,2.761779096,"tree",382086,"Gymnosperms",536235,2,"AFRICA",27,"Southern Africa","CPP","Cape Provinces",0,0,0
"946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",0.161679523,2.761779096,"tree",382086,"Gymnosperms",536236,2,"AFRICA",27,"Southern Africa","NAT","KwaZulu-Natal",0,0,0
"946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",0.161679523,2.761779096,"tree",382086,"Gymnosperms",536237,2,"AFRICA",27,"Southern Africa","SWZ","Swaziland",0,0,0
"946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",0.161679523,2.761779096,"tree",382086,"Gymnosperms",536238,2,"AFRICA",27,"Southern Africa","TVL","Northern Provinces",0,0,0
"946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",0.2226642,3.693685095,"tree",382088,"Gymnosperms",536240,2,"AFRICA",24,"Northeast Tropical Africa","ETH","Ethiopia",0,0,0
"946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",0.2226642,3.693685095,"tree",382088,"Gymnosperms",615863,2,"AFRICA",24,"Northeast Tropical Africa","SUD","Sudan",0,0,0
"946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",0.2226642,3.693685095,"tree",382088,"Gymnosperms",536241,2,"AFRICA",25,"East Tropical Africa","KEN","Kenya",0,0,0
"946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",0.2226642,3.693685095,"tree",382088,"Gymnosperms",536242,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",0.2226642,3.693685095,"tree",382088,"Gymnosperms",536243,2,"AFRICA",25,"East Tropical Africa","UGA","Uganda",0,0,0
"946475-1","Podocarpaceae","Afrocarpus","mannii","Afrocarpus mannii","(Hook.f.) C.N.Page","EN",1.563321452,3.413259764,"tree",382089,"Gymnosperms",536244,2,"AFRICA",23,"West-Central Tropical Africa","GGI","Gulf of Guinea Is.",0,0,0
"946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",0.431070801,0.946808128,"tree",382090,"Gymnosperms",536245,2,"AFRICA",23,"West-Central Tropical Africa","BUR","Burundi",0,0,0
"946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",0.431070801,0.946808128,"tree",382090,"Gymnosperms",536246,2,"AFRICA",23,"West-Central Tropical Africa","RWA","Rwanda",0,0,0
"946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",0.431070801,0.946808128,"tree",382090,"Gymnosperms",536247,2,"AFRICA",23,"West-Central Tropical Africa","ZAI","Zaïre",0,0,0
"946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",0.431070801,0.946808128,"tree",382090,"Gymnosperms",615865,2,"AFRICA",25,"East Tropical Africa","KEN","Kenya",0,0,0
"946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",0.431070801,0.946808128,"tree",382090,"Gymnosperms",536248,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"92689-1","Araucariaceae","Agathis","atropurpurea","Agathis atropurpurea","Hyland","NT",1.101199504,9.18704006,"tree",4505,"Gymnosperms",1681,5,"AUSTRALASIA",50,"Australia","QLD","Queensland",0,0,0
"261668-1","Araucariaceae","Agathis","australis","Agathis australis","(D.Don) Lindl.",NA,12.35612056,56.65608289,"tree",4506,"Gymnosperms",1682,5,"AUSTRALASIA",51,"New Zealand","NZN","New Zealand North",0,0,0
"676636-1","Araucariaceae","Agathis","borneensis","Agathis borneensis","Warb.","EN",4.381793124,9.027090308,"tree",4509,"Gymnosperms",92876,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"676636-1","Araucariaceae","Agathis","borneensis","Agathis borneensis","Warb.","EN",4.381793124,9.027090308,"tree",4509,"Gymnosperms",92877,4,"ASIA-TROPICAL",42,"Malesia","MLY","Malaya",0,0,0
"676636-1","Araucariaceae","Agathis","borneensis","Agathis borneensis","Warb.","EN",4.381793124,9.027090308,"tree",4509,"Gymnosperms",92878,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
